C2|~dhr-456_1|dhr-456_1|LCV|ResFinderFG|KJ695279.1	dhr	L	C	V	ResFinderFG	C1|~dhr-456_1|dhr-456_1|LCV|ResFinderFG|KJ695279.1	L	
C2|~dhr-445_1|dhr-445_1|LCV|ResFinderFG|KJ695200.1	dhr	L	C	V	ResFinderFG	C1|~dhr-445_1|dhr-445_1|LCV|ResFinderFG|KJ695200.1	L	
C2|~dhr-440_1|dhr-440_1|LCV|ResFinderFG|KJ695151.1	dhr	L	C	V	ResFinderFG	C1|~dhr-440_1|dhr-440_1|LCV|ResFinderFG|KJ695151.1	L	
C2|~dhr-431_1|dhr-431_1|LCV|ResFinderFG|KJ695031.1	dhr	L	C	V	ResFinderFG	C1|~dhr-431_1|dhr-431_1|LCV|ResFinderFG|KJ695031.1	L	
C2|~dhr-423_1|dhr-423_1|LCV|ResFinderFG|KJ694958.1	dhr	L	C	V	ResFinderFG	C1|~dhr-423_1|dhr-423_1|LCV|ResFinderFG|KJ694958.1	L	
C2|~dhr-421_1|dhr-421_1|LCV|ResFinderFG|KJ694930.1	dhr	L	C	V	ResFinderFG	C1|~dhr-421_1|dhr-421_1|LCV|ResFinderFG|KJ694930.1	L	
C2|~dhr-377_1|dhr-377_1|LCV|ResFinderFG|KJ694620.1	dhr	L	C	V	ResFinderFG	C1|~dhr-377_1|dhr-377_1|LCV|ResFinderFG|KJ694620.1	L	
C2|~dhr-341_1|dhr-341_1|LCV|ResFinderFG|KJ694386.1	dhr	L	C	V	ResFinderFG	C1|~dhr-341_1|dhr-341_1|LCV|ResFinderFG|KJ694386.1	L	
C2|~dhr-329_1|dhr-329_1|LCV|ResFinderFG|KJ694122.1	dhr	L	C	V	ResFinderFG	C1|~dhr-329_1|dhr-329_1|LCV|ResFinderFG|KJ694122.1	L	
C2|~dhr-292_1|dhr-292_1|LCV|ResFinderFG|KJ693658.1	dhr	L	C	V	ResFinderFG	C1|~dhr-292_1|dhr-292_1|LCV|ResFinderFG|KJ693658.1	L	
C2|~dhr-276_1|dhr-276_1|LCV|ResFinderFG|KJ693492.1	dhr	L	C	V	ResFinderFG	C1|~dhr-276_1|dhr-276_1|LCV|ResFinderFG|KJ693492.1	L	
C2|~dhr-265_1|dhr-265_1|LCV|ResFinderFG|KJ693318.1	dhr	L	C	V	ResFinderFG	C1|~dhr-265_1|dhr-265_1|LCV|ResFinderFG|KJ693318.1	L	
C2|~dhr-219_2|dhr-219_2|LCV|ResFinderFG|KJ692644.1	dhr	L	C	V	ResFinderFG	C1|~dhr-219_2|dhr-219_2|LCV|ResFinderFG|KJ692644.1	L	
C2|~dhr-210_1|dhr-210_1|LCV|ResFinderFG|KJ692432.1	dhr	L	C	V	ResFinderFG	C1|~dhr-210_1|dhr-210_1|LCV|ResFinderFG|KJ692432.1	L	
C2|~dhr-181_1|dhr-181_1|LCV|ResFinderFG|KJ691960.1	dhr	L	C	V	ResFinderFG	C1|~dhr-181_1|dhr-181_1|LCV|ResFinderFG|KJ691960.1	L	
C2|~dhr-643_1|dhr-643_1|LCV|ResFinderFG|KU577942.1	dhr	L	C	V	ResFinderFG	C1|~dhr-643_1|dhr-643_1|LCV|ResFinderFG|KU577942.1	L	
C2|~tetRPG-51_1|tetRPG-51_1|LCV|ResFinderFG|KU548379.1	tetRPG	L	C	V	ResFinderFG	C1|~tetRPG-51_1|tetRPG-51_1|LCV|ResFinderFG|KU548379.1	L	
C2|~tetRPG-38_1|tetRPG-38_1|LCV|ResFinderFG|KU545898.1	tetRPG	L	C	V	ResFinderFG	C1|~tetRPG-38_1|tetRPG-38_1|LCV|ResFinderFG|KU545898.1	L	
C2|~dhr-160_14|dhr-160_14|LCV|ResFinderFG|KF630067.1	dhr	L	C	V	ResFinderFG	C1|~dhr-160_14|dhr-160_14|LCV|ResFinderFG|KF630067.1	L	
C2|~dhr-156_14|dhr-156_14|LCV|ResFinderFG|KF630038.1	dhr	L	C	V	ResFinderFG	C1|~dhr-156_14|dhr-156_14|LCV|ResFinderFG|KF630038.1	L	
C2|~dhr-154_3|dhr-154_3|LCV|ResFinderFG|KF629998.1	dhr	L	C	V	ResFinderFG	C1|~dhr-154_3|dhr-154_3|LCV|ResFinderFG|KF629998.1	L	
C2|~dhr-77_3|dhr-77_3|LCV|ResFinderFG|KF628207.1	dhr	L	C	V	ResFinderFG	C1|~dhr-77_3|dhr-77_3|LCV|ResFinderFG|KF628207.1	L	
C2|~dhr-61_1|dhr-61_1|LCV|ResFinderFG|KF628083.1	dhr	L	C	V	ResFinderFG	C1|~dhr-61_1|dhr-61_1|LCV|ResFinderFG|KF628083.1	L	
C2|~dhr-50_1|dhr-50_1|LCV|ResFinderFG|KF627809.1	dhr	L	C	V	ResFinderFG	C1|~dhr-50_1|dhr-50_1|LCV|ResFinderFG|KF627809.1	L	
C2|~dhr-48_1|dhr-48_1|LCV|ResFinderFG|KF627779.1	dhr	L	C	V	ResFinderFG	C1|~dhr-48_1|dhr-48_1|LCV|ResFinderFG|KF627779.1	L	
C2|~dhr-680_1|dhr-680_1|LMV|ResFinderFG|KX128902.1	dhr	L	M	V	ResFinderFG	C1|~dhr-680_1|dhr-680_1|LCV|ResFinderFG|KX128902.1	L	
C2|~dhr-628_1|dhr-628_1|LCV|ResFinderFG|KJ696520.1	dhr	L	C	V	ResFinderFG	C1|~dhr-628_1|dhr-628_1|LCV|ResFinderFG|KJ696520.1	L	
C2|~dhr-584_1|dhr-584_1|LCV|ResFinderFG|KJ696235.1	dhr	L	C	V	ResFinderFG	C1|~dhr-584_1|dhr-584_1|LCV|ResFinderFG|KJ696235.1	L	
C2|~dhr-578_1|dhr-578_1|LCV|ResFinderFG|KJ696205.1	dhr	L	C	V	ResFinderFG	C1|~dhr-578_1|dhr-578_1|LCV|ResFinderFG|KJ696205.1	L	
C2|~dhr-549_1|dhr-549_1|LCV|ResFinderFG|KJ695994.1	dhr	L	C	V	ResFinderFG	C1|~dhr-549_1|dhr-549_1|LCV|ResFinderFG|KJ695994.1	L	
C2|~dhr-544_1|dhr-544_1|LCV|ResFinderFG|KJ695975.1	dhr	L	C	V	ResFinderFG	C1|~dhr-544_1|dhr-544_1|LCV|ResFinderFG|KJ695975.1	L	
C2|~dhr-541_1|dhr-541_1|LCV|ResFinderFG|KJ695957.1	dhr	L	C	V	ResFinderFG	C1|~dhr-541_1|dhr-541_1|LCV|ResFinderFG|KJ695957.1	L	
C2|~dhr-534_1|dhr-534_1|LCV|ResFinderFG|KJ695887.1	dhr	L	C	V	ResFinderFG	C1|~dhr-534_1|dhr-534_1|LCV|ResFinderFG|KJ695887.1	L	
C2|~dhr-526_1|dhr-526_1|LCV|ResFinderFG|KJ695809.1	dhr	L	C	V	ResFinderFG	C1|~dhr-526_1|dhr-526_1|LCV|ResFinderFG|KJ695809.1	L	
C2|~dhr-511_1|dhr-511_1|LCV|ResFinderFG|KJ695680.1	dhr	L	C	V	ResFinderFG	C1|~dhr-511_1|dhr-511_1|LCV|ResFinderFG|KJ695680.1	L	
C2|~dhr-479_1|dhr-479_1|LCV|ResFinderFG|KJ695498.1	dhr	L	C	V	ResFinderFG	C1|~dhr-479_1|dhr-479_1|LCV|ResFinderFG|KJ695498.1	L	
C2|~dhr-472_1|dhr-472_1|LCV|ResFinderFG|KJ695435.1	dhr	L	C	V	ResFinderFG	C1|~dhr-472_1|dhr-472_1|LCV|ResFinderFG|KJ695435.1	L	
C2|~dhr-459_3|dhr-459_3|LCV|ResFinderFG|KJ695305.1	dhr	L	C	V	ResFinderFG	C1|~dhr-459_3|dhr-459_3|LCV|ResFinderFG|KJ695305.1	L	
C2|~dhr-452_1|dhr-452_1|LCV|ResFinderFG|KJ695262.1	dhr	L	C	V	ResFinderFG	C1|~dhr-452_1|dhr-452_1|LCV|ResFinderFG|KJ695262.1	L	
C2|~dhr-439_1|dhr-439_1|LCV|ResFinderFG|KJ695123.1	dhr	L	C	V	ResFinderFG	C1|~dhr-439_1|dhr-439_1|LCV|ResFinderFG|KJ695123.1	L	
C2|~dhr-405_1|dhr-405_1|LCV|ResFinderFG|KJ694802.1	dhr	L	C	V	ResFinderFG	C1|~dhr-405_1|dhr-405_1|LCV|ResFinderFG|KJ694802.1	L	
C2|~dhr-364_1|dhr-364_1|LCV|ResFinderFG|KJ694521.1	dhr	L	C	V	ResFinderFG	C1|~dhr-364_1|dhr-364_1|LCV|ResFinderFG|KJ694521.1	L	
C2|~dhr-348_1|dhr-348_1|LCV|ResFinderFG|KJ694450.1	dhr	L	C	V	ResFinderFG	C1|~dhr-348_1|dhr-348_1|LCV|ResFinderFG|KJ694450.1	L	
C2|~dhr-331_1|dhr-331_1|LCV|ResFinderFG|KJ694204.1	dhr	L	C	V	ResFinderFG	C1|~dhr-331_1|dhr-331_1|LCV|ResFinderFG|KJ694204.1	L	
C2|~dhr-321_1|dhr-321_1|LCV|ResFinderFG|KJ694062.1	dhr	L	C	V	ResFinderFG	C1|~dhr-321_1|dhr-321_1|LCV|ResFinderFG|KJ694062.1	L	
C2|~dhr-289_1|dhr-289_1|LCV|ResFinderFG|KJ693628.1	dhr	L	C	V	ResFinderFG	C1|~dhr-289_1|dhr-289_1|LCV|ResFinderFG|KJ693628.1	L	
C2|~dhr-267_1|dhr-267_1|LCV|ResFinderFG|KJ693328.1	dhr	L	C	V	ResFinderFG	C1|~dhr-267_1|dhr-267_1|LCV|ResFinderFG|KJ693328.1	L	
C2|~dhr-262_1|dhr-262_1|LCV|ResFinderFG|KJ693242.1	dhr	L	C	V	ResFinderFG	C1|~dhr-262_1|dhr-262_1|LCV|ResFinderFG|KJ693242.1	L	
C2|~dhr-252_1|dhr-252_1|LCV|ResFinderFG|KJ693067.1	dhr	L	C	V	ResFinderFG	C1|~dhr-252_1|dhr-252_1|LCV|ResFinderFG|KJ693067.1	L	
C2|~dhr-220_1|dhr-220_1|LCV|ResFinderFG|KJ692648.1	dhr	L	C	V	ResFinderFG	C1|~dhr-220_1|dhr-220_1|LCV|ResFinderFG|KJ692648.1	L	
C2|~dhr-208_1|dhr-208_1|LCV|ResFinderFG|KJ692427.1	dhr	L	C	V	ResFinderFG	C1|~dhr-208_1|dhr-208_1|LCV|ResFinderFG|KJ692427.1	L	
C2|~dhr-204_1|dhr-204_1|LCV|ResFinderFG|KJ692376.1	dhr	L	C	V	ResFinderFG	C1|~dhr-204_1|dhr-204_1|LCV|ResFinderFG|KJ692376.1	L	
C2|~dhr-186_1|dhr-186_1|LCV|ResFinderFG|KJ692032.1	dhr	L	C	V	ResFinderFG	C1|~dhr-186_1|dhr-186_1|LCV|ResFinderFG|KJ692032.1	L	
C2|~dhr-180_1|dhr-180_1|LCV|ResFinderFG|KJ691959.1	dhr	L	C	V	ResFinderFG	C1|~dhr-180_1|dhr-180_1|LCV|ResFinderFG|KJ691959.1	L	
C2|~dhr-686_1|dhr-686_1|LCV|ResFinderFG|MW601946.1	dhr	L	C	V	ResFinderFG	C1|~dhr-686_1|dhr-686_1|LCV|ResFinderFG|MW601946.1	L	
C2|~dhr-632_1|dhr-632_1|LCV|ResFinderFG|KT387195.1	dhr	L	C	V	ResFinderFG	C1|~dhr-632_1|dhr-632_1|LCV|ResFinderFG|KT387195.1	L	
C2|~dhr-140_1|dhr-140_1|LCV|ResFinderFG|KF629791.1	dhr	L	C	V	ResFinderFG	C1|~dhr-140_1|dhr-140_1|LCV|ResFinderFG|KF629791.1	L	
C2|~dhr-99_1|dhr-99_1|LCV|ResFinderFG|KF628725.1	dhr	L	C	V	ResFinderFG	C1|~dhr-99_1|dhr-99_1|LCV|ResFinderFG|KF628725.1	L	
C2|~dhr-56_1|dhr-56_1|LCV|ResFinderFG|KF627876.1	dhr	L	C	V	ResFinderFG	C1|~dhr-56_1|dhr-56_1|LCV|ResFinderFG|KF627876.1	L	
C2|~dhr-47_1|dhr-47_1|LCV|ResFinderFG|KF627716.1	dhr	L	C	V	ResFinderFG	C1|~dhr-47_1|dhr-47_1|LCV|ResFinderFG|KF627716.1	L	
C2|~dhr-45_1|dhr-45_1|LCV|ResFinderFG|KF627679.1	dhr	L	C	V	ResFinderFG	C1|~dhr-45_1|dhr-45_1|LCV|ResFinderFG|KF627679.1	L	
C2|~dhr-37_1|dhr-37_1|LCV|ResFinderFG|KF627590.1	dhr	L	C	V	ResFinderFG	C1|~dhr-37_1|dhr-37_1|LCV|ResFinderFG|KF627590.1	L	
C2|~dhr-673_1|dhr-673_1|LCV|ResFinderFG|KX128177.1	dhr	L	C	V	ResFinderFG	C1|~dhr-673_1|dhr-673_1|LCV|ResFinderFG|KX128177.1	L	
C2|~dhr-664_1|dhr-664_1|LCV|ResFinderFG|KX127144.1	dhr	L	C	V	ResFinderFG	C1|~dhr-664_1|dhr-664_1|LCV|ResFinderFG|KX127144.1	L	
C2|~dhr-585_1|dhr-585_1|LCV|ResFinderFG|KJ696243.1	dhr	L	C	V	ResFinderFG	C1|~dhr-585_1|dhr-585_1|LCV|ResFinderFG|KJ696243.1	L	
C2|~dhr-573_1|dhr-573_1|LCV|ResFinderFG|KJ696158.1	dhr	L	C	V	ResFinderFG	C1|~dhr-573_1|dhr-573_1|LCV|ResFinderFG|KJ696158.1	L	
C2|~dhr-553_1|dhr-553_1|LCV|ResFinderFG|KJ696012.1	dhr	L	C	V	ResFinderFG	C1|~dhr-553_1|dhr-553_1|LCV|ResFinderFG|KJ696012.1	L	
C2|~dhr-551_1|dhr-551_1|LCV|ResFinderFG|KJ696008.1	dhr	L	C	V	ResFinderFG	C1|~dhr-551_1|dhr-551_1|LCV|ResFinderFG|KJ696008.1	L	
C2|~dhr-494_1|dhr-494_1|LCV|ResFinderFG|KJ695581.1	dhr	L	C	V	ResFinderFG	C1|~dhr-494_1|dhr-494_1|LCV|ResFinderFG|KJ695581.1	L	
C2|~dhr-492_2|dhr-492_2|LCV|ResFinderFG|KJ695570.1	dhr	L	C	V	ResFinderFG	C1|~dhr-492_2|dhr-492_2|LCV|ResFinderFG|KJ695570.1	L	
C2|~dhr-458_1|dhr-458_1|LCV|ResFinderFG|KJ695288.1	dhr	L	C	V	ResFinderFG	C1|~dhr-458_1|dhr-458_1|LCV|ResFinderFG|KJ695288.1	L	
C2|~dhr-450_1|dhr-450_1|LCV|ResFinderFG|KJ695254.1	dhr	L	C	V	ResFinderFG	C1|~dhr-450_1|dhr-450_1|LCV|ResFinderFG|KJ695254.1	L	
C2|~dhr-384_1|dhr-384_1|LCV|ResFinderFG|KJ694689.1	dhr	L	C	V	ResFinderFG	C1|~dhr-384_1|dhr-384_1|LCV|ResFinderFG|KJ694689.1	L	
C2|~dhr-382_1|dhr-382_1|LCV|ResFinderFG|KJ694672.1	dhr	L	C	V	ResFinderFG	C1|~dhr-382_1|dhr-382_1|LCV|ResFinderFG|KJ694672.1	L	
C2|~dhr-380_2|dhr-380_2|LCV|ResFinderFG|KJ694654.1	dhr	L	C	V	ResFinderFG	C1|~dhr-380_2|dhr-380_2|LCV|ResFinderFG|KJ694654.1	L	
C2|~dhr-367_1|dhr-367_1|LCV|ResFinderFG|KJ694553.1	dhr	L	C	V	ResFinderFG	C1|~dhr-367_1|dhr-367_1|LCV|ResFinderFG|KJ694553.1	L	
C2|~dhr-320_1|dhr-320_1|LCV|ResFinderFG|KJ694061.1	dhr	L	C	V	ResFinderFG	C1|~dhr-320_1|dhr-320_1|LCV|ResFinderFG|KJ694061.1	L	
C2|~dhr-306_1|dhr-306_1|LCV|ResFinderFG|KJ693864.1	dhr	L	C	V	ResFinderFG	C1|~dhr-306_1|dhr-306_1|LCV|ResFinderFG|KJ693864.1	L	
C2|~dhr-305_1|dhr-305_1|LCV|ResFinderFG|KJ693843.1	dhr	L	C	V	ResFinderFG	C1|~dhr-305_1|dhr-305_1|LCV|ResFinderFG|KJ693843.1	L	
C2|~dhr-303_1|dhr-303_1|LCV|ResFinderFG|KJ693829.1	dhr	L	C	V	ResFinderFG	C1|~dhr-303_1|dhr-303_1|LCV|ResFinderFG|KJ693829.1	L	
C2|~dhr-296_2|dhr-296_2|LCV|ResFinderFG|KJ693743.1	dhr	L	C	V	ResFinderFG	C1|~dhr-296_2|dhr-296_2|LCV|ResFinderFG|KJ693743.1	L	
C2|~dhr-283_1|dhr-283_1|LCV|ResFinderFG|KJ693554.1	dhr	L	C	V	ResFinderFG	C1|~dhr-283_1|dhr-283_1|LCV|ResFinderFG|KJ693554.1	L	
C2|~dhr-263_1|dhr-263_1|LCV|ResFinderFG|KJ693291.1	dhr	L	C	V	ResFinderFG	C1|~dhr-263_1|dhr-263_1|LCV|ResFinderFG|KJ693291.1	L	
C2|~dhr-229_1|dhr-229_1|LCV|ResFinderFG|KJ692725.1	dhr	L	C	V	ResFinderFG	C1|~dhr-229_1|dhr-229_1|LCV|ResFinderFG|KJ692725.1	L	
C2|~dhr-224_1|dhr-224_1|LCV|ResFinderFG|KJ692692.1	dhr	L	C	V	ResFinderFG	C1|~dhr-224_1|dhr-224_1|LCV|ResFinderFG|KJ692692.1	L	
C2|~dhr-201_1|dhr-201_1|LCV|ResFinderFG|KJ692272.1	dhr	L	C	V	ResFinderFG	C1|~dhr-201_1|dhr-201_1|LCV|ResFinderFG|KJ692272.1	L	
C2|~dhr-193_1|dhr-193_1|LCV|ResFinderFG|KJ692107.1	dhr	L	C	V	ResFinderFG	C1|~dhr-193_1|dhr-193_1|LCV|ResFinderFG|KJ692107.1	L	
C2|~dhr-192_1|dhr-192_1|LCV|ResFinderFG|KJ692100.1	dhr	L	C	V	ResFinderFG	C1|~dhr-192_1|dhr-192_1|LCV|ResFinderFG|KJ692100.1	L	
C2|~dhr-176_1|dhr-176_1|LCV|ResFinderFG|KJ691913.1	dhr	L	C	V	ResFinderFG	C1|~dhr-176_1|dhr-176_1|LCV|ResFinderFG|KJ691913.1	L	
C2|~aac3-26_1|aac3-26_1|LCV|ResFinderFG|FN640465.1	aac3	L	C	V	ResFinderFG	C1|~aac3-26_1|aac3-26_1|LCV|ResFinderFG|FN640465.1	L	
C2|~dhr-108_1|dhr-108_1|LCV|ResFinderFG|KF629065.1	dhr	L	C	V	ResFinderFG	C1|~dhr-108_1|dhr-108_1|LCV|ResFinderFG|KF629065.1	L	
C2|~dhr-100_2|dhr-100_2|LCV|ResFinderFG|KF628807.1	dhr	L	C	V	ResFinderFG	C1|~dhr-100_2|dhr-100_2|LCV|ResFinderFG|KF628807.1	L	
C2|~dhr-94_1|dhr-94_1|LCV|ResFinderFG|KF628587.1	dhr	L	C	V	ResFinderFG	C1|~dhr-94_1|dhr-94_1|LCV|ResFinderFG|KF628587.1	L	
C2|~dhr-87_1|dhr-87_1|LCV|ResFinderFG|KF628362.1	dhr	L	C	V	ResFinderFG	C1|~dhr-87_1|dhr-87_1|LCV|ResFinderFG|KF628362.1	L	
C2|~dhr-62_6|dhr-62_6|LCV|ResFinderFG|KF628101.1	dhr	L	C	V	ResFinderFG	C1|~dhr-62_6|dhr-62_6|LCV|ResFinderFG|KF628101.1	L	
C2|~dhr-11_1|dhr-11_1|LCV|ResFinderFG|KF626780.1	dhr	L	C	V	ResFinderFG	C1|~dhr-11_1|dhr-11_1|LCV|ResFinderFG|KF626780.1	L	
C2|~dhr-667_1|dhr-667_1|LCV|ResFinderFG|KX127660.1	dhr	L	C	V	ResFinderFG	C1|~dhr-667_1|dhr-667_1|LCV|ResFinderFG|KX127660.1	L	
C2|~dhr-656_2|dhr-656_2|LCV|ResFinderFG|KX126577.1	dhr	L	C	V	ResFinderFG	C1|~dhr-656_2|dhr-656_2|LCV|ResFinderFG|KX126577.1	L	
C2|~dhr-3_1|dhr-3_1|LCV|ResFinderFG|JF924884.1	dhr	L	C	V	ResFinderFG	C1|~dhr-3_1|dhr-3_1|LCV|ResFinderFG|JF924884.1	L	
C2|~dhr-683_1|dhr-683_1|LCV|ResFinderFG|MG585978.1	dhr	L	C	V	ResFinderFG	C1|~dhr-683_1|dhr-683_1|LCV|ResFinderFG|MG585978.1	L	
C2|~dhr-609_2|dhr-609_2|LCV|ResFinderFG|KJ696381.1	dhr	L	C	V	ResFinderFG	C1|~dhr-609_2|dhr-609_2|LCV|ResFinderFG|KJ696381.1	L	
C2|~dhr-605_2|dhr-605_2|LCV|ResFinderFG|KJ696354.1	dhr	L	C	V	ResFinderFG	C1|~dhr-605_2|dhr-605_2|LCV|ResFinderFG|KJ696354.1	L	
C2|~dhr-600_2|dhr-600_2|LCV|ResFinderFG|KJ696323.1	dhr	L	C	V	ResFinderFG	C1|~dhr-600_2|dhr-600_2|LCV|ResFinderFG|KJ696323.1	L	
C2|~dhr-587_1|dhr-587_1|LCV|ResFinderFG|KJ696246.1	dhr	L	C	V	ResFinderFG	C1|~dhr-587_1|dhr-587_1|LCV|ResFinderFG|KJ696246.1	L	
C2|~dhr-567_1|dhr-567_1|LCV|ResFinderFG|KJ696081.1	dhr	L	C	V	ResFinderFG	C1|~dhr-567_1|dhr-567_1|LCV|ResFinderFG|KJ696081.1	L	
C2|~dhr-563_1|dhr-563_1|LCV|ResFinderFG|KJ696073.1	dhr	L	C	V	ResFinderFG	C1|~dhr-563_1|dhr-563_1|LCV|ResFinderFG|KJ696073.1	L	
C2|~dhr-545_1|dhr-545_1|LCV|ResFinderFG|KJ695983.1	dhr	L	C	V	ResFinderFG	C1|~dhr-545_1|dhr-545_1|LCV|ResFinderFG|KJ695983.1	L	
C2|~dhr-522_1|dhr-522_1|LCV|ResFinderFG|KJ695802.1	dhr	L	C	V	ResFinderFG	C1|~dhr-522_1|dhr-522_1|LCV|ResFinderFG|KJ695802.1	L	
C2|~dhr-481_1|dhr-481_1|LCV|ResFinderFG|KJ695516.1	dhr	L	C	V	ResFinderFG	C1|~dhr-481_1|dhr-481_1|LCV|ResFinderFG|KJ695516.1	L	
C2|~dhr-474_1|dhr-474_1|LCV|ResFinderFG|KJ695441.1	dhr	L	C	V	ResFinderFG	C1|~dhr-474_1|dhr-474_1|LCV|ResFinderFG|KJ695441.1	L	
C2|~dhr-449_1|dhr-449_1|LCV|ResFinderFG|KJ695244.1	dhr	L	C	V	ResFinderFG	C1|~dhr-449_1|dhr-449_1|LCV|ResFinderFG|KJ695244.1	L	
C2|~dhr-400_1|dhr-400_1|LCV|ResFinderFG|KJ694779.1	dhr	L	C	V	ResFinderFG	C1|~dhr-400_1|dhr-400_1|LCV|ResFinderFG|KJ694779.1	L	
C2|~dhr-396_1|dhr-396_1|LCV|ResFinderFG|KJ694757.1	dhr	L	C	V	ResFinderFG	C1|~dhr-396_1|dhr-396_1|LCV|ResFinderFG|KJ694757.1	L	
C2|~dhr-376_1|dhr-376_1|LCV|ResFinderFG|KJ694619.1	dhr	L	C	V	ResFinderFG	C1|~dhr-376_1|dhr-376_1|LCV|ResFinderFG|KJ694619.1	L	
C2|~dhr-369_1|dhr-369_1|LCV|ResFinderFG|KJ694571.1	dhr	L	C	V	ResFinderFG	C1|~dhr-369_1|dhr-369_1|LCV|ResFinderFG|KJ694571.1	L	
C2|~dhr-347_1|dhr-347_1|LCV|ResFinderFG|KJ694442.1	dhr	L	C	V	ResFinderFG	C1|~dhr-347_1|dhr-347_1|LCV|ResFinderFG|KJ694442.1	L	
C2|~dhr-343_1|dhr-343_1|LCV|ResFinderFG|KJ694389.1	dhr	L	C	V	ResFinderFG	C1|~dhr-343_1|dhr-343_1|LCV|ResFinderFG|KJ694389.1	L	
C2|~dhr-338_1|dhr-338_1|LCV|ResFinderFG|KJ694316.1	dhr	L	C	V	ResFinderFG	C1|~dhr-338_1|dhr-338_1|LCV|ResFinderFG|KJ694316.1	L	
C2|~dhr-336_1|dhr-336_1|LCV|ResFinderFG|KJ694271.1	dhr	L	C	V	ResFinderFG	C1|~dhr-336_1|dhr-336_1|LCV|ResFinderFG|KJ694271.1	L	
C2|~dhr-319_1|dhr-319_1|LCV|ResFinderFG|KJ694059.1	dhr	L	C	V	ResFinderFG	C1|~dhr-319_1|dhr-319_1|LCV|ResFinderFG|KJ694059.1	L	
C2|~dhr-314_2|dhr-314_2|LCV|ResFinderFG|KJ693958.1	dhr	L	C	V	ResFinderFG	C1|~dhr-314_2|dhr-314_2|LCV|ResFinderFG|KJ693958.1	L	
C2|~dhr-299_1|dhr-299_1|LCV|ResFinderFG|KJ693810.1	dhr	L	C	V	ResFinderFG	C1|~dhr-299_1|dhr-299_1|LCV|ResFinderFG|KJ693810.1	L	
C2|~dhr-243_1|dhr-243_1|LCV|ResFinderFG|KJ692900.1	dhr	L	C	V	ResFinderFG	C1|~dhr-243_1|dhr-243_1|LCV|ResFinderFG|KJ692900.1	L	
C2|~dhr-230_1|dhr-230_1|LCV|ResFinderFG|KJ692737.1	dhr	L	C	V	ResFinderFG	C1|~dhr-230_1|dhr-230_1|LCV|ResFinderFG|KJ692737.1	L	
C2|~dhr-212_1|dhr-212_1|LCV|ResFinderFG|KJ692494.1	dhr	L	C	V	ResFinderFG	C1|~dhr-212_1|dhr-212_1|LCV|ResFinderFG|KJ692494.1	L	
C2|~dhr-202_1|dhr-202_1|LCV|ResFinderFG|KJ692286.1	dhr	L	C	V	ResFinderFG	C1|~dhr-202_1|dhr-202_1|LCV|ResFinderFG|KJ692286.1	L	
C2|~dhr-631_4|dhr-631_4|LCV|ResFinderFG|KT387194.1	dhr	L	C	V	ResFinderFG	C1|~dhr-631_4|dhr-631_4|LCV|ResFinderFG|KT387194.1	L	
C2|~dhr-173_11|dhr-173_11|LCV|ResFinderFG|KF630320.1	dhr	L	C	V	ResFinderFG	C1|~dhr-173_11|dhr-173_11|LCV|ResFinderFG|KF630320.1	L	
C2|~dhr-166_17|dhr-166_17|LCV|ResFinderFG|KF630141.1	dhr	L	C	V	ResFinderFG	C1|~dhr-166_17|dhr-166_17|LCV|ResFinderFG|KF630141.1	L	
C2|~dhr-165_3|dhr-165_3|LCV|ResFinderFG|KF630129.1	dhr	L	C	V	ResFinderFG	C1|~dhr-165_3|dhr-165_3|LCV|ResFinderFG|KF630129.1	L	
C2|~dhr-161_1|dhr-161_1|LCV|ResFinderFG|KF630070.1	dhr	L	C	V	ResFinderFG	C1|~dhr-161_1|dhr-161_1|LCV|ResFinderFG|KF630070.1	L	
C2|~dhr-153_1|dhr-153_1|LCV|ResFinderFG|KF629990.1	dhr	L	C	V	ResFinderFG	C1|~dhr-153_1|dhr-153_1|LCV|ResFinderFG|KF629990.1	L	
C2|~dhr-145_4|dhr-145_4|LCV|ResFinderFG|KF629893.1	dhr	L	C	V	ResFinderFG	C1|~dhr-145_4|dhr-145_4|LCV|ResFinderFG|KF629893.1	L	
C2|~dhr-127_3|dhr-127_3|LCV|ResFinderFG|KF629480.1	dhr	L	C	V	ResFinderFG	C1|~dhr-127_3|dhr-127_3|LCV|ResFinderFG|KF629480.1	L	
C2|~dhr-122_2|dhr-122_2|LCV|ResFinderFG|KF629391.1	dhr	L	C	V	ResFinderFG	C1|~dhr-122_2|dhr-122_2|LCV|ResFinderFG|KF629391.1	L	
C2|~dhr-111_6|dhr-111_6|LCV|ResFinderFG|KF629163.1	dhr	L	C	V	ResFinderFG	C1|~dhr-111_6|dhr-111_6|LCV|ResFinderFG|KF629163.1	L	
C2|~dhr-107_4|dhr-107_4|LCV|ResFinderFG|KF629059.1	dhr	L	C	V	ResFinderFG	C1|~dhr-107_4|dhr-107_4|LCV|ResFinderFG|KF629059.1	L	
C2|~dhr-106_1|dhr-106_1|LCV|ResFinderFG|KF629033.1	dhr	L	C	V	ResFinderFG	C1|~dhr-106_1|dhr-106_1|LCV|ResFinderFG|KF629033.1	L	
C2|~dhr-98_2|dhr-98_2|LCV|ResFinderFG|KF628672.1	dhr	L	C	V	ResFinderFG	C1|~dhr-98_2|dhr-98_2|LCV|ResFinderFG|KF628672.1	L	
