C1|blaCMY|blaC-37_147|EMV|ResFinder|JX049132.1	blaC	E	M	V	ResFinder	C1|blaCMY|blaC-37_147|EMV|ResFinder|JX049132.1	V	
C1|blaCMY|blaC-37_146|ECV|ResFinder|JX440350.1	blaC	E	C	V	ResFinder	C1|blaCMY|blaC-37_146|ECV|ResFinder|JX440350.1	V	
C1|blaCMY|blaC-37_145|ECV|ResFinder|JQ711184.1	blaC	E	C	V	ResFinder	C1|blaCMY|blaC-37_145|ECV|ResFinder|JQ711184.1	V	
C1|blaCMY|blaC-37_144|EMV|ResFinder|JX440352.1	blaC	E	M	V	ResFinder	C1|blaCMY|blaC-37_144|EMV|ResFinder|JX440352.1	V	
C1|blaCMY|blaC-37_143|ECV|ResFinder|GQ351345.1	blaC	E	C	V	ResFinder	C1|blaCMY|blaC-37_143|ECV|ResFinder|GQ351345.1	V	
C1|blaCMY|blaC-37_142|ECV|ResFinder|JX440349.1	blaC	E	C	V	ResFinder	C1|blaCMY|blaC-37_142|ECV|ResFinder|JX440349.1	V	
C1|blaCMY|blaC-37_141|EMV|ResFinder|JQ733572.1	blaC	E	M	V	ResFinder	C1|blaCMY|blaC-37_141|EMV|ResFinder|JQ733572.1	V	
C1|blaCMY|blaC-37_140|EMV|ResFinder|JQ733573.1	blaC	E	M	V	ResFinder	C1|blaCMY|blaC-37_140|EMV|ResFinder|JQ733573.1	V	
C1|blaCMY|blaC-37_139|ECV|ResFinder|JX440353.1	blaC	E	C	V	ResFinder	C1|blaCMY|blaC-37_139|ECV|ResFinder|JX440353.1	V	
C1|blaCMY|blaC-37_138|EMV|ResFinder|JQ733575.1	blaC	E	M	V	ResFinder	C1|blaCMY|blaC-37_138|EMV|ResFinder|JQ733575.1	V	
C1|blaCMY|blaC-37_137|EMV|ResFinder|JQ733576.1	blaC	E	M	V	ResFinder	C1|blaCMY|blaC-37_137|EMV|ResFinder|JQ733576.1	V	
C1|blaCMY|blaC-37_136|ECV|ResFinder|JQ733577.1	blaC	E	C	V	ResFinder	C1|blaCMY|blaC-37_136|ECV|ResFinder|JQ733577.1	V	
C1|blaCMY|blaC-37_135|EMV|ResFinder|JQ733578.1	blaC	E	M	V	ResFinder	C1|blaCMY|blaC-37_135|EMV|ResFinder|JQ733578.1	V	
C1|blaCMY|blaC-37_134|ECV|ResFinder|JX440351.1	blaC	E	C	V	ResFinder	C1|blaCMY|blaC-37_134|ECV|ResFinder|JX440351.1	V	
C1|blaCMY|blaC-37_133|EMV|ResFinder|JQ733579.1	blaC	E	M	V	ResFinder	C1|blaCMY|blaC-37_133|EMV|ResFinder|JQ733579.1	V	
C1|blaCMY|blaC-37_132|EMV|ResFinder|AB699171.1	blaC	E	M	V	ResFinder	C1|blaCMY|blaC-37_132|EMV|ResFinder|AB699171.1	V	
C1|blaCMY|blaC-37_131|EMV|ResFinder|JX514368.1	blaC	E	M	V	ResFinder	C1|blaCMY|blaC-37_131|EMV|ResFinder|JX514368.1	V	
C1|blaCMY|blaC-37_130|EMV|ResFinder|JX514369.1	blaC	E	M	V	ResFinder	C1|blaCMY|blaC-37_130|EMV|ResFinder|JX514369.1	V	
C1|blaC|blaC-15_3|ECV|ResFinder|KC603538.1	blaC	E	C	V	ResFinder	C1|blaC|blaC-15_3|ECV|ResFinder|KC603538.1	V	
C1|blaCMY|blaC-37_129|EMV|ResFinder|KF305673.1	blaC	E	M	V	ResFinder	C1|blaCMY|blaC-37_129|EMV|ResFinder|KF305673.1	V	
C1|blaCTX-M|blaA-79_133|EMV|ResFinder|DQ915955.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_133|EMV|ResFinder|DQ915955.1	V	
C1|blaCTX-M|blaA-81_28|ECV|ResFinder|Y14156.1	blaA	E	C	V	ResFinder	C1|blaCTX-M|blaA-81_28|ECV|ResFinder|Y14156.1	V	
C1|blaCTX-M|blaA-81_27|ECV|ResFinder|AJ005044.1	blaA	E	C	V	ResFinder	C1|blaCTX-M|blaA-81_27|ECV|ResFinder|AJ005044.1	V	
C1|blaCTX-M|blaA-82_2|EMV|ResFinder|AF189721.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-82_2|EMV|ResFinder|AF189721.1	V	
C1|blaCTX-M|blaA-83_80|EMV|ResFinder|AF174129.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_80|EMV|ResFinder|AF174129.1	V	
C1|blaCTX-M|blaA-79_132|EMV|ResFinder|AY598759.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_132|EMV|ResFinder|AY598759.1	V	
C1|blaCTX-M|blaA-79_131|EMV|ResFinder|DQ821704.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_131|EMV|ResFinder|DQ821704.1	V	
C1|blaCTX-M|blaA-83_79|EMV|ResFinder|AF252623.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_79|EMV|ResFinder|AF252623.1	V	
C1|blaCTX-M|blaA-83_78|EMV|ResFinder|AF252622.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_78|EMV|ResFinder|AF252622.1	V	
C1|blaCTX-M|blaA-83_77|EMV|ResFinder|DQ359215.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_77|EMV|ResFinder|DQ359215.1	V	
C1|blaCTX-M|blaA-83_76|EMV|ResFinder|AY029068.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_76|EMV|ResFinder|AY029068.1	V	
C1|blaCTX-M|blaA-83_75|EMV|ResFinder|AY033516.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_75|EMV|ResFinder|AY033516.1	V	
C1|blaCTX-M|blaA-83_74|EMV|ResFinder|AF325134.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_74|EMV|ResFinder|AF325134.1	V	
C1|blaCTX-M|blaA-81_26|EMV|ResFinder|AJ416344.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-81_26|EMV|ResFinder|AJ416344.1	V	
C1|blaCTX-M|blaA-83_73|EMV|ResFinder|AJ416346.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_73|EMV|ResFinder|AJ416346.1	V	
C1|blaCTX-M|blaA-79_130|EMV|ResFinder|AF488377.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_130|EMV|ResFinder|AF488377.1	V	
C1|blaCTX-M|blaA-83_72|EMV|ResFinder|EF374096.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_72|EMV|ResFinder|EF374096.1	V	
C1|blaCTX-M|blaA-80_13|EMV|ResFinder|AF518567.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-80_13|EMV|ResFinder|AF518567.1	V	
C1|blaCTX-M|blaA-79_129|EMV|ResFinder|AJ549244.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_129|EMV|ResFinder|AJ549244.1	V	
C1|blaCTX-M|blaA-79_128|EMV|ResFinder|AY267213.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_128|EMV|ResFinder|AY267213.1	V	
C1|blaCTX-M|blaA-79_127|EMV|ResFinder|AY292654.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_127|EMV|ResFinder|AY292654.1	V	
C1|blaCTX-M|blaA-81_25|EMV|ResFinder|AJ567481.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-81_25|EMV|ResFinder|AJ567481.1	V	
C1|blaCTX-M|blaA-79_126|EMV|ResFinder|AJ557142.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_126|EMV|ResFinder|AJ557142.1	V	
C1|blaCTX-M|blaA-79_125|EMV|ResFinder|AY238472.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_125|EMV|ResFinder|AY238472.1	V	
C1|blaCTX-M|blaA-79_124|EMV|ResFinder|AY515297.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_124|EMV|ResFinder|AY515297.1	V	
C1|blaCTX-M|blaA-81_24|EMV|ResFinder|AB176532.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-81_24|EMV|ResFinder|AB176532.1	V	
C1|blaCTX-M|blaA-79_123|EMV|ResFinder|AB177384.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_123|EMV|ResFinder|AB177384.1	V	
C1|blaCTX-M|blaA-80_12|EMV|ResFinder|AY954516.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-80_12|EMV|ResFinder|AY954516.1	V	
C1|blaCTX-M|blaA-82_4|EMV|ResFinder|AY750914.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-82_4|EMV|ResFinder|AY750914.1	V	
C1|blaCTX-M|blaA-80_11|EMV|ResFinder|DQ023162.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-80_11|EMV|ResFinder|DQ023162.1	V	
C1|blaCTX-M|blaA-79_122|EMV|ResFinder|DQ061159.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_122|EMV|ResFinder|DQ061159.1	V	
C1|blaCTX-M|blaA-81_23|EMV|ResFinder|DQ102702.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-81_23|EMV|ResFinder|DQ102702.1	V	
C1|blaCTX-M|blaA-81_22|EMV|ResFinder|D37830.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-81_22|EMV|ResFinder|D37830.1	V	
C1|blaCTX-M|blaA-83_71|EMV|ResFinder|AY847147.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_71|EMV|ResFinder|AY847147.1	V	
C1|blaCTX-M|blaA-83_70|EMV|ResFinder|AY847143.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_70|EMV|ResFinder|AY847143.1	V	
C1|blaCTX-M|blaA-83_69|EMV|ResFinder|AY847144.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_69|EMV|ResFinder|AY847144.1	V	
C1|blaCTX-M|blaA-83_68|EMV|ResFinder|AY847145.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_68|EMV|ResFinder|AY847145.1	V	
C1|blaCTX-M|blaA-83_67|EMV|ResFinder|AY847146.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_67|EMV|ResFinder|AY847146.1	V	
C1|blaCTX-M|blaA-83_66|EMV|ResFinder|DQ211987.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_66|EMV|ResFinder|DQ211987.1	V	
C1|blaCTX-M|blaA-79_121|EMV|ResFinder|DQ268764.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_121|EMV|ResFinder|DQ268764.1	V	
C1|blaCTX-M|blaA-79_120|EMV|ResFinder|DQ303459.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_120|EMV|ResFinder|DQ303459.1	V	
C1|blaCTX-M|blaA-81_21|EMV|ResFinder|EF374097.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-81_21|EMV|ResFinder|EF374097.1	V	
C1|blaCTX-M|blaA-79_119|EMV|ResFinder|EF210159.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_119|EMV|ResFinder|EF210159.1	V	
C1|blaCTX-M|blaA-79_118|EMV|ResFinder|AM411407.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_118|EMV|ResFinder|AM411407.1	V	
C1|blaCTX-M|blaA-79_117|EMV|ResFinder|EF219142.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_117|EMV|ResFinder|EF219142.1	V	
C1|blaCTX-M|blaA-79_116|EMV|ResFinder|EF219134.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_116|EMV|ResFinder|EF219134.1	V	
C1|blaCTX-M|blaA-79_115|EMV|ResFinder|AB284167.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_115|EMV|ResFinder|AB284167.1	V	
C1|blaCTX-M|blaA-79_114|EMV|ResFinder|EF576988.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_114|EMV|ResFinder|EF576988.1	V	
C1|blaCTX-M|blaA-83_65|EMV|ResFinder|EF581888.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_65|EMV|ResFinder|EF581888.1	V	
C1|blaCTX-M|blaA-79_113|EMV|ResFinder|EU177100.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_113|EMV|ResFinder|EU177100.1	V	
C1|blaCTX-M|blaA-79_112|EMV|ResFinder|EU402393.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_112|EMV|ResFinder|EU402393.1	V	
C1|blaCTX-M|blaA-79_111|EMV|ResFinder|FJ815436.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_111|EMV|ResFinder|FJ815436.1	V	
C1|blaCTX-M|blaA-79_110|EMV|ResFinder|AY847148.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_110|EMV|ResFinder|AY847148.1	V	
C1|blaCTX-M|blaA-81_20|EMV|ResFinder|GQ149243.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-81_20|EMV|ResFinder|GQ149243.1	V	
C1|blaCTX-M|blaA-81_19|EMV|ResFinder|GQ149244.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-81_19|EMV|ResFinder|GQ149244.1	V	
C1|blaCTX-M|blaA-81_18|EMV|ResFinder|AM982520.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-81_18|EMV|ResFinder|AM982520.1	V	
C1|blaCTX-M|blaA-81_17|EMV|ResFinder|AM982521.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-81_17|EMV|ResFinder|AM982521.1	V	
C1|blaCTX-M|blaA-80_10|ECV|ResFinder|AM982522.1	blaA	E	C	V	ResFinder	C1|blaCTX-M|blaA-80_10|ECV|ResFinder|AM982522.1	V	
C1|blaCTX-M|blaA-79_109|EMV|ResFinder|EU202673.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_109|EMV|ResFinder|EU202673.1	V	
C1|blaCTX-M|blaA-83_64|EMV|ResFinder|EU136031.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_64|EMV|ResFinder|EU136031.1	V	
C1|blaCTX-M|blaA-79_108|EMV|ResFinder|DQ256091.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_108|EMV|ResFinder|DQ256091.1	V	
C1|blaCTX-M|blaA-83_63|EMV|ResFinder|FJ214366.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_63|EMV|ResFinder|FJ214366.1	V	
C1|blaCTX-M|blaA-83_62|EMV|ResFinder|FJ214367.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_62|EMV|ResFinder|FJ214367.1	V	
C1|blaCTX-M|blaA-83_61|EMV|ResFinder|FJ214368.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_61|EMV|ResFinder|FJ214368.1	V	
C1|blaCTX-M|blaA-83_60|EMV|ResFinder|FJ214369.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_60|EMV|ResFinder|FJ214369.1	V	
C1|blaCTX-M|blaA-83_59|EMV|ResFinder|EU545409.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_59|EMV|ResFinder|EU545409.1	V	
C1|blaCTX-M|blaA-79_107|EMV|ResFinder|FJ873739.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_107|EMV|ResFinder|FJ873739.1	V	
C1|blaCTX-M|blaA-80_9|EMV|ResFinder|FJ971899.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-80_9|EMV|ResFinder|FJ971899.1	V	
C1|blaCTX-M|blaA-83_58|EMV|ResFinder|FJ907381.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_58|EMV|ResFinder|FJ907381.1	V	
C1|blaCTX-M|blaA-80_8|EMV|ResFinder|GQ870432.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-80_8|EMV|ResFinder|GQ870432.1	V	
C1|blaCTX-M|blaA-81_16|EMV|ResFinder|GU127598.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-81_16|EMV|ResFinder|GU127598.1	V	
C1|blaCTX-M|blaA-83_57|EMV|ResFinder|HQ166709.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_57|EMV|ResFinder|HQ166709.1	V	
C1|blaCTX-M|blaA-80_7|EMV|ResFinder|HM167760.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-80_7|EMV|ResFinder|HM167760.1	V	
C1|blaCTX-M|blaA-81_15|EMV|ResFinder|FN813245.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-81_15|EMV|ResFinder|FN813245.1	V	
C1|blaCTX-M|blaA-79_106|EMV|ResFinder|AJ704396.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_106|EMV|ResFinder|AJ704396.1	V	
C1|blaCTX-M|blaA-81_14|EMV|ResFinder|HM776707.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-81_14|EMV|ResFinder|HM776707.1	V	
C1|blaCTX-M|blaA-83_56|EMV|ResFinder|HM755448.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_56|EMV|ResFinder|HM755448.1	V	
C1|blaCTX-M|blaA-83_55|EMV|ResFinder|HM803271.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_55|EMV|ResFinder|HM803271.1	V	
C1|blaCTX-M|blaA-80_6|EMV|ResFinder|FR682582.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-80_6|EMV|ResFinder|FR682582.1	V	
C1|blaCTX-M|blaA-79_105|EMV|ResFinder|HQ398214.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_105|EMV|ResFinder|HQ398214.1	V	
C1|blaCTX-M|blaA-83_54|EMV|ResFinder|HQ398215.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_54|EMV|ResFinder|HQ398215.1	V	
C1|blaCTX-M|blaA-79_104|EMV|ResFinder|HG423149.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_104|EMV|ResFinder|HG423149.1	V	
C1|blaCTX-M|blaA-83_53|EMV|ResFinder|HQ833652.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_53|EMV|ResFinder|HQ833652.1	V	
C1|blaCTX-M|blaA-83_52|EMV|ResFinder|HQ833651.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_52|EMV|ResFinder|HQ833651.1	V	
C1|blaCTX-M-110|blaA-77_1|EMV|ResFinder|JF274242.1	blaA	E	M	V	ResFinder	C1|blaCTX-M-110|blaA-77_1|EMV|ResFinder|JF274242.1	V	
C1|blaCTX-M|blaA-83_51|EMV|ResFinder|JF274243.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_51|EMV|ResFinder|JF274243.1	V	
C1|blaCTX-M|blaA-83_50|EMV|ResFinder|JF274246.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_50|EMV|ResFinder|JF274246.1	V	
C1|blaCTX-M|blaA-83_49|EMV|ResFinder|JF274247.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_49|EMV|ResFinder|JF274247.1	V	
C1|blaCTX-M|blaA-79_103|EMV|ResFinder|GQ351346.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_103|EMV|ResFinder|GQ351346.1	V	
C1|blaCTX-M|blaA-79_102|EMV|ResFinder|JF966749.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_102|EMV|ResFinder|JF966749.1	V	
C1|blaCTX-M|blaA-79_101|EMV|ResFinder|JN227085.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_101|EMV|ResFinder|JN227085.1	V	
C1|blaCTX-M|blaA-83_48|EMV|ResFinder|JN790862.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_48|EMV|ResFinder|JN790862.1	V	
C1|blaCTX-M|blaA-79_100|EMV|ResFinder|JN790864.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_100|EMV|ResFinder|JN790864.1	V	
C1|blaCTX-M|blaA-81_13|EMV|ResFinder|JQ429324.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-81_13|EMV|ResFinder|JQ429324.1	V	
C1|blaCTX-M|blaA-83_47|EMV|ResFinder|JQ724542.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_47|EMV|ResFinder|JQ724542.1	V	
C1|blaCTX-M|blaA-83_46|EMV|ResFinder|AB703103.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_46|EMV|ResFinder|AB703103.1	V	
C1|blaCTX-M|blaA-83_45|EMV|ResFinder|JX017364.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_45|EMV|ResFinder|JX017364.1	V	
C1|blaCTX-M|blaA-83_44|EMV|ResFinder|JX017365.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_44|EMV|ResFinder|JX017365.1	V	
C1|blaCTX-M|blaA-81_30|EMV|ResFinder|JN969893.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-81_30|EMV|ResFinder|JN969893.1	V	
C1|blaCTX-M|blaA-79_99|EMV|ResFinder|JX313020.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_99|EMV|ResFinder|JX313020.1	V	
C1|blaCTX-M|blaA-83_43|EMV|ResFinder|JX896165.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_43|EMV|ResFinder|JX896165.1	V	
C1|blaCTX-M|blaA-79_98|EMV|ResFinder|KC351754.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_98|EMV|ResFinder|KC351754.1	V	
C1|blaCTX-M|blaA-79_97|EMV|ResFinder|KC107824.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_97|EMV|ResFinder|KC107824.1	V	
C1|blaCTX-M|blaA-79_96|EMV|ResFinder|KF240809.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-79_96|EMV|ResFinder|KF240809.1	V	
C1|blaCTX-M|blaA-83_42|EMV|ResFinder|KF513180.1	blaA	E	M	V	ResFinder	C1|blaCTX-M|blaA-83_42|EMV|ResFinder|KF513180.1	V	
C1|blaDHA|blaC-39_35|EMV|ResFinder|Y16410.1	blaC	E	M	V	ResFinder	C1|blaDHA|blaC-39_35|EMV|ResFinder|Y16410.1	V	
C1|blaDHA|blaC-39_34|EMV|ResFinder|AF259520.1	blaC	E	M	V	ResFinder	C1|blaDHA|blaC-39_34|EMV|ResFinder|AF259520.1	V	
C1|blaDHA|blaC-39_33|EMV|ResFinder|AY494945.1	blaC	E	M	V	ResFinder	C1|blaDHA|blaC-39_33|EMV|ResFinder|AY494945.1	V	
C1|blaDHA|blaC-39_32|EMV|ResFinder|JF273491.1	blaC	E	M	V	ResFinder	C1|blaDHA|blaC-39_32|EMV|ResFinder|JF273491.1	V	
C1|blaDHA|blaC-39_31|EMV|ResFinder|HQ322612.1	blaC	E	M	V	ResFinder	C1|blaDHA|blaC-39_31|EMV|ResFinder|HQ322612.1	V	
C1|blaDHA|blaC-39_30|EMV|ResFinder|HQ456945.1	blaC	E	M	V	ResFinder	C1|blaDHA|blaC-39_30|EMV|ResFinder|HQ456945.1	V	
C1|blaFONA|blaA-88_14|ECV|ResFinder|AJ251244.1	blaA	E	C	V	ResFinder	C1|blaFONA|blaA-88_14|ECV|ResFinder|AJ251244.1	V	
C1|blaFONA|blaA-88_13|ECV|ResFinder|AJ251243.1	blaA	E	C	V	ResFinder	C1|blaFONA|blaA-88_13|ECV|ResFinder|AJ251243.1	V	
C1|blaFONA|blaA-88_12|ECV|ResFinder|AJ251242.1	blaA	E	C	V	ResFinder	C1|blaFONA|blaA-88_12|ECV|ResFinder|AJ251242.1	V	
C1|blaFONA|blaA-88_11|ECV|ResFinder|AJ251241.1	blaA	E	C	V	ResFinder	C1|blaFONA|blaA-88_11|ECV|ResFinder|AJ251241.1	V	
C1|blaFONA|blaA-88_10|ECV|ResFinder|AJ251240.1	blaA	E	C	V	ResFinder	C1|blaFONA|blaA-88_10|ECV|ResFinder|AJ251240.1	V	
C1|blaFONA|blaA-88_9|ECV|ResFinder|AJ251239.1	blaA	E	C	V	ResFinder	C1|blaFONA|blaA-88_9|ECV|ResFinder|AJ251239.1	V	
C1|blaFOX|blaC-40_19|EMV|ResFinder|X77455.1	blaC	E	M	V	ResFinder	C1|blaFOX|blaC-40_19|EMV|ResFinder|X77455.1	V	
C1|blaFOX|blaC-40_18|ECV|ResFinder|Y10282.1	blaC	E	C	V	ResFinder	C1|blaFOX|blaC-40_18|ECV|ResFinder|Y10282.1	V	
C1|blaFOX|blaC-40_17|ECV|ResFinder|Y11068.1	blaC	E	C	V	ResFinder	C1|blaFOX|blaC-40_17|ECV|ResFinder|Y11068.1	V	
C1|blaFOX|blaC-40_16|ECV|ResFinder|AJ277535.1	blaC	E	C	V	ResFinder	C1|blaFOX|blaC-40_16|ECV|ResFinder|AJ277535.1	V	
C1|blaFOX|blaC-40_15|EMV|ResFinder|AY007369.1	blaC	E	M	V	ResFinder	C1|blaFOX|blaC-40_15|EMV|ResFinder|AY007369.1	V	
C1|blaFOX|blaC-40_14|EMV|ResFinder|AY034848.1	blaC	E	M	V	ResFinder	C1|blaFOX|blaC-40_14|EMV|ResFinder|AY034848.1	V	
C1|blaFOX|blaC-40_13|EMV|ResFinder|AJ703796.1	blaC	E	M	V	ResFinder	C1|blaFOX|blaC-40_13|EMV|ResFinder|AJ703796.1	V	
C1|blaFOX|blaC-40_12|ECV|ResFinder|HM565917.1	blaC	E	C	V	ResFinder	C1|blaFOX|blaC-40_12|ECV|ResFinder|HM565917.1	V	
C1|blaFOX|blaC-40_11|ECV|ResFinder|JF896803.1	blaC	E	C	V	ResFinder	C1|blaFOX|blaC-40_11|ECV|ResFinder|JF896803.1	V	
C1|blaFOX|blaC-40_10|EMV|ResFinder|JX049131.1	blaC	E	M	V	ResFinder	C1|blaFOX|blaC-40_10|EMV|ResFinder|JX049131.1	V	
C1|blaGMB-1|blaB1-49_1|ECV|ResFinder|MZ215787.1	blaB1	E	C	V	ResFinder	C1|blaGMB-1|blaB1-49_1|ECV|ResFinder|MZ215787.1	V	
C1|blaGOB|blaB3-40_37|ECV|ResFinder|EF394442.1	blaB3	E	C	V	ResFinder	C1|blaGOB|blaB3-40_37|ECV|ResFinder|EF394442.1	V	
C1|blaGOB|blaB3-40_36|ECV|ResFinder|AF090141.1	blaB3	E	C	V	ResFinder	C1|blaGOB|blaB3-40_36|ECV|ResFinder|AF090141.1	V	
C1|blaGOB|blaB3-40_35|ECV|ResFinder|AF189296.1	blaB3	E	C	V	ResFinder	C1|blaGOB|blaB3-40_35|ECV|ResFinder|AF189296.1	V	
C1|blaGOB|blaB3-40_34|ECV|ResFinder|AF189291.1	blaB3	E	C	V	ResFinder	C1|blaGOB|blaB3-40_34|ECV|ResFinder|AF189291.1	V	
C1|blaGOB|blaB3-40_33|ECV|ResFinder|AF189293.1	blaB3	E	C	V	ResFinder	C1|blaGOB|blaB3-40_33|ECV|ResFinder|AF189293.1	V	
C1|blaGOB|blaB3-40_32|ECV|ResFinder|AF189290.1	blaB3	E	C	V	ResFinder	C1|blaGOB|blaB3-40_32|ECV|ResFinder|AF189290.1	V	
